tweet_id,label,tweet_text
1381822553388281861,3,Huge demands of #CoronaVaccine can fulfill. Hope for the best. Granted permission for emergency use. #Sputnikvaccine #SputnikV #DCGI @WHO https://t.co/hrebsqkTDN
1373130625834577921,2,"@EconomicTimes #COVID19India Why we are not provided with option to select which vaccine we want, why #covishield is still the only jab at max vaccine Centes, No #covaxin available, @AstraZeneca under investigation in 16 EU Countries, Why"
1381577836226506758,2,"#SputnikV: Much needed shot in the arm for India?

Watch #BrassTacks with @Zakka_Jacob at 8:57 PM only on CNN-News18. https://t.co/HdHse4YHlb"
1359040838471352320,2,China's #Macao SAR on Tuesday morning started its COVID-19 vaccination program with Macao's Chief Executive Ho Iat Seng receiving his first dose of the #Sinopharm COVID-19 vaccine at the initiating event. https://t.co/slmnRsRZwF
1366204331003842562,2,"Sister P Niveda from Puducherry administered #BharatBiotech's #COVAXIN to #PMModi at AIIMS, Delhi. 
https://t.co/PZ2NEXXV9t"
1370310347534524420,2,"@Furfuroll @DrTedros @CancilleriaARG That's the average situation worldwide, it varies by country/ continent. #SputnikV has not yet been approved by the European Medicines Agency.
As you can see from the picture:
""Gamaleya - ABC has not been able to independently fact check it's claimed safety or effectiveness""."
1379080500971663368,3,"@maryashakil #SARSCoV2 variants are humbling scientists and clinicians. Should we have gone for #PfizerBiontech vaccine? ""Full immunization was 90% effective at protecting people against infection, and a single dose was 80% effective"" https://t.co/5jFJosik1x"
1381988151963623425,2,@HaramiParindey #Pfizer / #Covisheild testing was done in July and Aug and effective 90%. Covaxin and J&amp;J testing done in dec and Jan on many variants effective 70 to 80%. Latest vaccine is best. You can’t compare. Also Except #covaxin all are some way impact DNA/RNA.
1365848371089600513,2,"@nytimes #Germany, having rejected the #oxfordastrazeneca jab because it smells like fish and chips, has ordered the herrlich nutritious swiss Toblerone #Vaccine ( mit gerösteter zerkleinerter Mais, Honig und Mandelnougat)"
1382688343763292161,2,@moderna_tx @Ocugen has #covaxin best COVID-19 vaccine @BharatBiotech
1382771372397514757,2,"@CNNnews18 ?not sure if sputnik #COVID19Vaccine is used in USA, UK, AUSTRALIA, FRANCE or JAPAN?

?is it approved by WHO?

?what is LOGIC behind exporting 6million doses #MadeInIndia #CovidVaccine  #Covishield 
#CovishieldVaccine &amp; #Covaxin to other countries WHILE importing SPUTNIK?"
1364928560146780164,2,???? The Dominican Republic receives a shipment of #COVID19 vaccines developed by Chinese company #Sinovac https://t.co/MRVP6p8SDk
1380760848994426881,3,"#Breaking: China has approved the third Covid-19 vaccine from Sinopharm to start clinical trials

 #BreakingNews #Sinopharm #China"
1372703116626432000,2,"HRS Heat Exchangers announced that it received orders for #Pharmaceutical heat exchangers for use with the #Manufacturing of #COVID19Vaccines.

https://t.co/MOT0TsGnCA

#Pfizer #Moderna #AstraZeneca #HeatExchangers #Vaccine #ThermalTechnology #Engineering #Energy @HRSHeatEx"
1364506823961706504,2,"A shipment of China’s #Sinovac #COVID19 vaccines arrived in Santo Domingo, the Dominican Republic on Tuesday, welcomed by an official delegation headed by the country's Vice President Raquel Pena at the airport. https://t.co/61qDVpQBLY"
1382677615887192064,2,"#Iran has finalized a contract for 60 million doses of #SputnikV to be imported from #Russia. 2 Iranian companies have also signed contracts to domestically produce the Russian vaccine
https://t.co/098H42lq7M"
1368417746124337154,2,"More that 50,000 senior citizens (60+) vaccinated in Delhi.
 
Authorities believe that a majority of JNU students are now covered.

Please help me in representing these two pieces of news in a pie-chart. ?

#CovidVaccine 
#COVAXIN"
1372598909651058691,2,@cynthiaboaz Congrats.  #Moderna was my vaccine.  I barely noticed soreness at the injection. The next day I had a slight headache and upset stomach.  Eating a breakfast seem to resolve the quizzes.  Ready for #2.
1381639261280067587,3,"Just got my first dose of my COVID-19 vaccine, please don’t be a COV-IDIOT. Get the vaccine when it is made available to you. #COVID19Vaccination #COVIDIOTS #Moderna"
1373646497343016964,2,"Important reporting by ?@washingtonpost? here about the lack of efficacy of the #Sinopharm #Covid19 vaccine.

Third dose of Sinopharm vaccine needed after shot isn’t generating adequate antibody response. https://t.co/0vfNTtPRZL"
1375586851952676865,3,Thankful for @VeteransHealth and @DeptVetAffairs for the awesome job administering the COVID vaccine at their #EvansvilleIN clinic! The nurses were great and it was so great to chat with veterans as we waited our turn! #vaccine #vaccinated #halfway #Moderna
1376723100985884674,2,'Dr Reddy's expects #SputnikV vaccine to get approval from Indian regulator in next few weeks' https://t.co/sXHXveqOz9
1366245346116988931,3,"when we should be thankful for the vaccine that has arrived, we are also praying that people who received it will be healthy and be alright.. #protect #saluteforthebravesones #COVID19Vaccine #Sinovac"
1369689752044138496,2,"The subject-matter expert committee recommended that Covaxin be granted emergency authorization for use following the phase 3 test data of the Indian vaccine.
https://t.co/6uNKaK79Xi
#Covaxin #BharatBiotech #india #vaccine #news #science #news4readers"
1376554263699189764,2,"And finally,  new manufacturing sites for #pfizer, #moderna and #AstraZeneca, and Moderna announce they have started vaccine clinical trials in children"
1371945795503669252,2,"Roth Conference - Video Answers all your Questions

https://t.co/Y2fMaFD0c6

$OCGN
#COVAXIN"
1364594103716093955,2,"? Thanks to real-world data from the #UK, the #PfizerBioNTech vaccine has been shown to provide high levels of protection against #Covid19 from the very first dose. This is another great example of #RWD's positive influence on #healthcare.

?Link: https://t.co/Z2oZe03lDV"
1361706344022233088,3,"I got the second dose of #Moderna #vaccine yesterday, and today, when a lot of people say the side effects hit hard, I am feeling nothing but a little soreness in my arm. Yay! #vaccinated"
1350904727312232451,2,"Coronavirus: Iran reports 6,016 new cases, 86 deaths in the last 24 hours #Iran #coronavirus #Tehran #Sinovac #PfizerBioNTech #SputnikV
https://t.co/W3b9lQvTwK https://t.co/wSqfsIqTc4"
1371663804250079235,2,#Pakistani President Arif Alvi and his wife Samina Alvi were vaccinated with #Sinopharm's COVID-19 jabs on Monday. https://t.co/Etz1tfhNT5
1382737616836161538,2,"While 24 Countries Have Suspended AstraZeneca vaccine, Embarrassing Justin #Trudeau and Doug Ford says Ontario Canada has determined AstraZeneca is 'safe and effective #cdnpoli Get out of #Syria #COVID19 Order Russia #SputnikV end Toronto #lockdown https://t.co/8f386NOUSr https://t.co/uHI7n0B53J"
1361741668253380609,2,"Today we will be discussing what vaccine effectiveness means.

#covac #COVID19 #vaccine #pfizer #moderna #publichealth https://t.co/g4C41yx1Q8"
1368462737156767746,2,"#Rwanda becomes first African country to administer #PfizerBioNTech #COVID19 vaccine. The nation received 102,960 doses of Pfizer-BioNTech and 240,000 doses of AstraZeneca through the COVAX facility  https://t.co/enQBy1ggEo https://t.co/22jNtL3aIn"
1374055244510953472,2,#Pfizer #Moderna and #johnsonandjohnson are planning to hike up prices on #vaccines as soon as #COVID19 is no longer considered a #pandemic @anticorruption @FTM_nl @mauricedehond #BigPharma https://t.co/nPCgUzM4LV
1382558969005174785,2,"Please note - Sanjeevan Karve Road is also offering #Covaxin for the 2nd dose. The vaccination site is at the neighboring college.

(The spreadsheet says Sanjeevan Uttam Nagar - which maybe incorrect).

#Pune"
1382131193064222723,3,"I’ve been interviewing @jabraham and following his career for over a year so now that I’m finally eligible for a vaccine I asked him to do the honors and stab me in the arm...and I think he enjoyed it ? ? thanks, Dr. Jerry! @SpecNews1SoCal #halfvaxxed #moderna https://t.co/UBhadLNLIs"
1381362987903156228,2,"???????Sinovac ?????????? efficacy 3%? #????? #sinovac A recent study of the effectiveness of Chile’s vaccination programme found the efficacy of a single dose of the Sinovac jab was just 3 per cent, compared with 56 per cent with two shots.
 https://t.co/OXKE4UvVTr"
1368872433424490498,2,"“Hello darkness, my old friend” (for a third time)

[#Covid19HK #hk #sinovac] https://t.co/rczZ5jRVBe"
1377359567835697153,2,"US vs UK Vaccine Thread

Both are doing exceptionally well but appears UK's long gap dosage is paying off well. Why? Look at the number

Adult receiving at least one dose: UK 58% vs US 38%
Reduction in death from Jan Peak: UK 95% vs US 73%

#Pfizer  #AstraZeneca  #Moderna"
1382592842602745860,2,"So Finally I too Vaccinated..
#Covaxin #ThanqBharathBiotech"
1366239378331238402,2,"@MeghUpdates whilst it has already been publicly revealed that #BharatBiotech's #Covaxin was administered to PM Modi; someone who is out on bail, is asking for 'full disclosure'?!"
1363767987262664706,2,"#HongKong's leader Carrie Lam received #China's #Sinovac vaccine on Monday together with top officials at a live televised event to bolster public confidence ahead of the vaccine's rollout in the global financial hub this week.

#Covid19Vaccine 

https://t.co/ZrIRQ4a8xt"
1361433557529473026,3,Got my first dose of the #Moderna #COVIDVaccine today. So far so good. No side effects. And my pharmacist was the nicest guy. Thanks @WeisMarkets!
1372967824419778566,3,Dose 1 of #Moderna ??? https://t.co/JuXbqp7bY7
1384919233579130880,2,"Check this out guys.... If u need financial help..!!

#CoronaSecondWave #Covishield #Covaxin #CoronaVaccine #ICMR https://t.co/7xF5jZRKCx"
1374793637704265737,2,"Corona Math: How many people worldwide reluctantly have to go for a WHO-unapproved Sinovac shot, because their governments can’t secure them or afford a safer #vaccine, or they need to do it for business/jobs purposes? https://t.co/C6y21lUWmB #China #Sinovac #Sinopharm #WHO #math https://t.co/jaAXslxkZg"
1372903316754141186,3,1st jag done - did anyone want to cry? Felt very emotional- huge thanks to all involved - felt safe &amp; thanks to Astra Zeneca ? the @NHSGrampian amazing  ?? #OxfordAstraZeneca #vaccine https://t.co/8hRTyv5X1O
1370533445814906884,1,"@JaniceDean It's the 2nd dose that finishes off these poor seniors no one can handle GLYCOL in their bloodstream it almost killed @BenStein1944  watch his videos he was in very bad shape Covid booster: be aware
 @JoeBiden admin @PressSec  covers up 
#COVID19 #Moderna https://t.co/y3LvqSLW9k"
1367101454188740612,3,"Great!
#Covaxin 
#COVID19 https://t.co/KTVPEYTHFR"
1383026509221306376,2,"@Uncommo52204052 Many people prefer #Covaxin over #Covishield, unfortunately is  very hard to get one in most cities."
1377123622771335169,3,"MP Kiambaa Koinange has succumbed to COVID-19. 

Guys, get protected. Get #AstraZeneca through the govt facility or book #SputnikV through this link https://t.co/qZVPfsnlVo

COVID is here and it's killing"
1372805192601591818,2,"@ArvindKejriwal no one seems to be bothered about real issues of common people. You Sir, pls arrange corona vaccine for every citizen of #Delhi immediately and make it open for all age groups. Make Delhi 1st state with complete inoculation. #Covaxin #Covishield"
1338611079258128385,2,Getting my first dose of the #PfizerBioNTech #CovidVaccine next weekend and seeing this #UNBOXING just made it so real. Are my hopes for this set too high?#OperationWarpSpeed https://t.co/P9EwFpZSep
1364135366622539778,2,Which one you suggest @drharshvardhan ? Coronil from @PypAyurved  or #COVAXIN from @CovaxinBharat ? People are really confused ?
1371601135295819779,2,"CHECK THIS OUT ... WAKE UP!
#BillGates ~ #AnthonyFauci ~ #GeorgeSoros ~ #Moderna ~ #JeffreyEpstein https://t.co/Ms1mkthB7K"
1373763863225700361,2,"Does having side effects after vaccination indicate a better immune response? Find out. https://t.co/Tf3PcpSZQ0

#covid #covidvaccine #vaccinesideeffects #moderna #pfizer #johnsonandjohnson"
1358997124730548224,2,"@OssiTiihonen @keskusta @KarnaMikko @MattilaHanna @TorniainenAri @Demarit @Raimo_Piirainen @merjamakisalo @vihreat @outialanko @iiris_suomela @kokoomus @ikekanerva @jukka_kopra @Romakka @K3FIN @AnttiLindtman @TimoHarakka @kurvisentwiit @MarkusLohi @VilleTavio @ir_rkp @paavoarhinmaki @annakontula @KaiMykkanen @swheimo @EvaBiaudet @SariEssayah @AnteroLaukkanen @PaiviRasanen @saritanus @pjostman @oikeuskansleri @KristaKiuru @KirsiVarhila @HNohynek @T_Puumalainen @TampereUni @kuntatyonantaja @STM_Uutiset @TEM_uutiset @Elinkeinoelama @AkavaRy @AVItwiittaa @STTKMikonkatu @tyoterveys @Laakarilehti @Tehy_ry @THLorg #Moderna, #Pfizer Test #mRNA Experimental Biologics on Children | Global Research, February 08, 2021
- 'Our goal is to generate data in the spring of 2021 that will support the use of mRNA-1273 in adolescents in advance of the 2021 school year”.
https://t.co/AEFmuZFLzy https://t.co/BGx9O24Djk"
1372163307595919361,2,"""These are rather bizarre decisions, when the EMA have insisted the vaccine is safe"". Watch @LawrenceYoung11 from @warwickmed live on @dwnews on the decision of several EU countries to stop the rollout of the #AstraZeneca COVID vaccine. 

#COVID19 #CovidVaccine #OxfordAstraZeneca https://t.co/S7PFXYj7ob"
1363913334970589187,2,? Mom’s completed her second dose of the #Moderna vaccine . Strength in numbers . (at Norwalk Hospital) https://t.co/loQd7dLH2y https://t.co/3qH1bQ3RhN
1383445085052837888,2,"To further augment #COVID19Vaccine supplies, production of #Covaxin to be increased from the current 1 crore doses/month to 10 crore by September 2021 by enhancing capacity &amp; adding more manufacturers. Take a look to know more! #IndiaFightsCorona #Unite2FightCorona https://t.co/am4JEn9yyR"
1382504268410736642,2,Inside China's #Sinopharm COVID-19 #vaccine production facility. https://t.co/1yhuEaR0EY
1376279400929460234,3,"Spent yesterday giving covid vaccines. Still just so grateful and happy to be part of history. AND I got to give my daughter her vaccine, how cool is that?! #CovidVaccine #COVID19 #partofthesolution #moderna"
1383663118941790209,2,What this says is basically covaxin may be contributing to the spread since we don’t know if Bharat biotech followed GMP !? #Covaxin #CoronaVaccine https://t.co/zYtEvV1Zgz
1381077047297114112,2,"Today is my birthday. For my gift my sons, mother and I were able to get our first dose. #Moderna #vaccinated #COVID19 
Am I scared? A little. I did it anyway. https://t.co/dfojTwcEWl"
1385170341241135105,2,"Things are better. Did not need Remdesivir or FabiFlu or oxygen. since the patient had had the second dose of #Covaxin , recovery was faster.
Thank you @PMOIndia @narendramodi ji"
1369476452492578816,2,A revised number of just ~1.36 million doses on 8th of March!!! #LargestVaccineDrive #India #VaccinateIndia #VaccineDrive #IndiaFightsCorona #COVID19 #CovidVaccine #Covishield #Covaxin 5/n
1384619742124675077,2,"Why tf #Moderna ppl gotta be so tryhard about being ""better"" than anyone else who got the vaccine? It's a vaccine dude. If anything the Pfizer one has more studies done on it so it's technically better even though they're basically the same. That's some silly ass shit."
1370035381316452353,3,"Just got my first shot of the Moderna vaccine and my cool yellow button, now I have to wait half an hour. #vaccinated #Moderna #getyourshot https://t.co/6CNjRNDR9A"
1380057412095328257,2,"We must never forget the enormous ?? achievement of #vaccination. Chatting to a university friend in Sydney ?? they are sadly months behind with their programme. Yet the UK will hit #HerdImmunity on Monday. I was ? with #oxfordastrazeneca 24 days ago ?

https://t.co/46CwxA4Dcx"
1375477653759787011,2,"#UPDATE #PfizerBioNTech coronavirus vaccine vials can be kept at normal freezer temperatures, instead of in ultra-cold storage, for up to two weeks, the EU's drugs regulator the #EMA said on Friday, helping the ""rapid roll-out"" of vaccines across Europe https://t.co/6y5oVtW8A3 https://t.co/Y66p1YJ8Vz"
1381603602481876999,2,"@CNBCTV18Live #CNBCTV18Exclusive | Sources say #SputnikV will be a 2 dose #vaccine; First dose is less grammage dose than second

To be administered in a gap of 21 days https://t.co/CkFBDC8xoB"
1382680576180826117,3,"@TulsiGabbard EMBARRASSING Crimea Russia everything is open business as usual. Ontario reporting 3670 cases of #COVID19 1016 new cases in Toronto #lockdown Closed business, Church ,no family, No Hope #MentalHealth Canada get out of Syria #SputnikV 91.6% effective #Jesus https://t.co/FXPIKzgaGA"
1378429090911252482,2,I am hearing from friends volunteering at #COVID19 #vaccination PODs that ‘too many people’ are not returning for their second shot for #Pfizer and #moderna. Plz make arrangements for you or loved ones to get that important second shot!
1379780447329153029,2,FEELING MUCH BETTER TODAY after Monday's second #Moderna shot. Arm soreness is mostly gone now. How very fortunate I am to be fully vaccinated now. Everyone in #Colorado over 16 is now eligible to receive the #COVID19 #vaccines. #Pfizer #JohnsonandJohnson #coronavirus #MaskUp https://t.co/7IUkpck6RJ
1362192059537440771,2,"Got my second dose of the #Moderna Covid vaccine today. 

Can’t wait for the side effects. ?"
1381338803789438977,2,"Age barrier should be removed for vaccination. Also, it should be available door-to-door, likewise we had a vaccination for Polio earlier. 
@ArvindKejriwal @AamAadmiParty 

#vaccination #LargestVaccinationDrive #Covaxin https://t.co/wYPpwpNbUa"
1372323669331083273,2,"#EU's @vonderleyen #vaccination legacy 2021...
The best advert for #Brexit !

#AstraZeneca #OxfordAstraZeneca  ? https://t.co/OJHfM8D8zz"
1366294951403937794,2,"To judge #Covaxin safety in a real world setting, hard data speaks louder
 
In 1.2 million shots, no serious side-effects seen 

#COVID19Vaccine $OCGN #IndiaFightsCorona https://t.co/AZ3tNzBTQE"
1367725876662665217,2,@BDUTT #Covaxin airlifted?!? ?
1384195145885622277,2,"#Madurai district has so far received 2,22,300 doses of #CovidVaccine. 

#Covishield - 1,98,400 doses
#Covaxin - 23,900 doses

(4/n)"
1369971181776998400,2,comic sans power #sputnikV #COVID19 https://t.co/HXv0u83e3I
1379037427424227328,2,"I took #Moderna #2 on Saturday &amp; felt it even LESS than the first shot. a little soreness at the injection site but that’s literally it.

don’t let the stories scare you. just please go get vaccinated. or I reserve the right to not hang out with you in the future ???

#vaccine"
1384981823743270921,2,Second Shot is in the books..... #vaccinated #Moderna #Michigan
1382918846504345600,2,"Centre approves transfer of #Covaxin technology from Bharat Biotech to Hufkin Institute.

#COVID19 

https://t.co/EwWy9awOrv https://t.co/AP2OxiyswZ"
1385195323329585153,2,My Russian side feeling obliged to share :) #SputnikV https://t.co/OhP9mCPDzg
1378730899278192642,3,"@PIB_India @narendramodi @MoHFW_INDIA @COVIDNewsByMIB @DDNewslive @airnewsalerts There is no logic for age restricted administration of #Covishield and #Covaxin vaccines. 
The govt. should immediately open vaccinations to all adults who are medically fit to be vaccinated."
1383534675805675520,2,"@NickKnudsenUS @joncoopertweets Yesterday after getting my second dose of Moderna vaccine. So very grateful. And yes, I will continue to wear my mask ?? #moderna #WearAMask https://t.co/PuRzHc6eCS"
1366886728179609602,3,"Don’t be a coward, get your shot y’all.  Oh and keep wearing your gosh darn mask.  

#Moderna #DollyParton #WearYourMask https://t.co/shliIKBZJM"
1368065691769655296,2,Congress-ruled states rejecting Covaxin a lie: Amarinder #Congress #Covaxin #AmarinderSingh #ChardiKalan https://t.co/wAnbVzg5Si
1380336846660591617,2,"@MatrixFilia Status from second Moderna shot: mild sore arm, tiny swelling, used aspercreme and chilled pack as a precaution. She took a nap and woke up to eat a ham &amp; cheese sub w/ tater tots. Feels fine. ?? #vaccine #Moderna"
1368941492593647616,2,First shot- it was an extra appt. I wasn't prepared for the emotional experience of waiting in line reflecting on the country's loss &amp; my own- grieving my strong but scary year of having my first child (Aprl 20) and learning how to parent w only my husband. #vaccinated #Moderna
1338866347913039873,2,"COVID-19: New York nurse gets first shots of Coronavirus Vaccine.

#CovidVaccine #SandraLindsay
#NewYorkCity #Pfizer #PfizerBioNTech

https://t.co/EyE8ysVVMz"
1380398470175944707,2,"Prediction time ????

Who will win the #ManoftheMatch Award in today #MIvRCB match ???

#IPL2021 #ViratKohli #RCBvsMI #RohitSharma #pollard #Iplupdates #instagramdown #IPLCountdown #MIvsRCB #BREAKING #Covaxin #Galat #SenCalKapimi #facebookdown #fridaymorning 

Cast your votes"
1380931883945521155,2,"@washingtonpost Are you safe after taking single dose of Covid-19 vaccine?Expert Dr S Narayani, Fortis hospital. #covidvaccine #covid19 #vaccine #covid #largestvaccinedrive #covid_19 #unite2fightcorona #coronavirus #pfizer #johnsonandjohnson #astrazeneca #moderna #healthforall #mumbai #nagpur https://t.co/zUVFiqYUWh"
1367465678547128320,2,#Russia expects several #EuropeanUnion countries to approve the use of its #SputnikV vaccine this month and Moscow could provide vaccines for 50 million Europeans starting from June https://t.co/Kpbp0BO8Jq #CoronaVaccine #vaccination
1379177245399474176,2,"Vax shot #Moderna  
Ready for she-hulk powers #Gillette ???? https://t.co/bJOBOaWSUD"
1377286486127693826,2,"Covid vaccine: You can't sue #Pfizer or #Moderna over side effectshttps://www.cnbc.com › 2020/12/16 › covid-vaccine-si...
 Attorneys say claims would most likely be routed through worker's compensation programs and treated as an on-the-job injury. “But there are ... https://t.co/ezgZKjxXTt"
1380918256962166785,2,@RawalSagar6 @anuragteddy @MalikAshok Ask them to check first the percentage of Rabies vaccine administered in place of #Covaxin
1374663394419224577,2,"@RossMillen Take it easy - I worked like the clappers after my first jab @DillingtonHouse and had to take the following Monday off.

#PfizerVaccine or #OxfordAstraZeneca?"
1381811007480229896,2,"#DRreddys #SputnikV in focus 

#Sputnik #Sputnikvaccine https://t.co/GhSp3bwRIo"
1366571533615865856,2,"So far, normal rxns to #Sinovac. https://t.co/GrDZFTe9dO"
1365995410976833536,2,"FDA approves compassionate use of Sinopharm vaccine for PSG | GMA News

#coronavirus #COVID19 #COVID19PH #COVIDVaccine #COVIDVaccinePH #Sinopharm

https://t.co/xCOUthIJXW"
1357706851270488065,2,"""IT IS NOT A VACCINE"" #COVID19 #CovidVaccine #vaccine #PfizerBioNTech https://t.co/l8W19h3wsE"
1376131415868276740,3,Fantastic to see the first #Gavi vaccines arriving in #Mauritius - many more to follow. #VaccinesSaveLives @gavi @ZJoomaye #OxfordAstraZeneca ???? https://t.co/geRW2lOU1a
1363753356901031949,2,"JUST IN: PHL envoy to Moscow Carlos Soreta said no hard date yet for procurement &amp; delivery of #SputnikV to the Philippines; ongoing transaction being done via G2G, not via private sector. | @roymabasa https://t.co/6wW9fvOKVm"
1363251873470414850,2,"https://t.co/8wx2EPwFap is available now. 

#vaccine #vaccines #medical #CovidVaccine #Domains #domain #Moderna #canadiandomain #healthcare https://t.co/pH879QT6hs"
1383443147619848202,2,@JenniferSey @PatientObserve1 @FratboyMarxist All for children safety until vaccines come into the picture. Wow. What a hypocrite. I got the #Moderna vaccine both doses in January and February. The vaccine was approved by the FDA for emergency use. Over 3 million doses of the vaccine given in Wisconsin
1372290244557557768,2,"Pfizer-BioNTech will replace AstraZeneca as the primary COVID-19 vaccination of Finland, due to supply shortages. https://t.co/fG2XbELwGK 

#CovidVaccine #PfizerBioNTech #COVID19FI #KoronaFI"
1367150362541588482,3,"Good news for all of us. 
#COVAXIN shows 81% interim efficacy in Phase 3 trail. https://t.co/Ut9ZVGpFoR"
1374325663818162180,3,"Virchow Biotech capacities will help facilitate the global supply of Sputnik V to international partners of RDIF, it added

According to the statement, the efficacy of Sputnik V is 91.6 percent as confirmed by the data published in the Lancet. 

#SputnikV #Vaccine #Virchow"
1377397539628933122,2,"Moderna (two-dose) vaccine available at CVS Pharmacy 313 SOUTH GARFIELD AVENUE MONTEREY PARK, CA 91754 on Saturday: April 03, 2021. Schedule here: https://t.co/hFBqsEaIpE #Moderna #ElMonte #montereypark #California #Covid #Vaccine #Appointments #vaccinebot"
1374400968146620422,2,"Got my first shot at Gillette Stadium today. 

If you have the ability to travel to a supersite I highly recommend the state's new waitlist system. https://t.co/1FTSGViQEw
#COVID19 #Gillette #Moderna https://t.co/E07PSVhMES"
1383120250888081408,3,"Yes it’s all about trust!  And when trusted, we participate.  A right of man! #SputnikV #vaccines https://t.co/afZb2JWxgP"
1375165060352466948,3,"@PattyArquette Yay .@PattyArquette Me too. Thank You @JoeBiden @AOC @POTUS @SenSchumer for fast forwarding the #vaccines . I got  #Moderna #vaccinated 3 days ago. This time #2020 I was so #COVID19 Sick, I almost died fr #COVID bc #Trump #Greed &amp; #Trump @SenateGOP . I condemn #GOP lies = #Murder"
1379360440040484865,1,"#Russia sold #SputnikV vaccines to #Slovakia which are different from vaccines used for #Lancet study, says State Institute for Drug Control after tests. Russia lied to us and SputnikV is just a propaganda and tool of hybrid warfare. Don't trust Russia. #vaccination #scam https://t.co/DicTUPspDu"
1377337398934306816,2,A batch of #Sinopharm #COVID19 #vaccines arrived in #SriLanka from China on Wednesday as part of a donation by the Chinese government to the island nation. https://t.co/LA5Q6gDeZ0
1382056316731002882,3,Second dose down!! Bring on the crummy part so I can get it over with ??? #Moderna
1377801324717338624,2,"Something put me out today. Not saying it's the #Moderna vaccine. But I'm also not saying it wasn't.

Thing is... I had cramps or something. But I woke up having had gut issues this morning so it's hard to say if it was the vaxx. Either way, I feel fine now. Sore arm is all"
1378939268031074310,2,I understand #Covaxin not freely available in Mumbai Is it trueEven in #JJHospital it is reserved  for  #secondDose only . Is there supply issue? Distribution issue ? or something else? @OfficeofUT @mybmc @PMOIndia @VikasReports @RemaNagarajan @Teensthack @Rupalijee @RachesElla
1376532707249913857,3,"Got that #SDE (Second Dose Energy!) going on. Thanks, #PfizerBiontech! Thanks, @JoeBiden! #vaccinated https://t.co/jfN9ilywt6"
1367691102556352512,2,"@SirPareshRawal If Kerala, Punjab &amp; Chhattisgarh refuse to use #Covaxin , it's there problem &amp; it's great advantage to people of other states who need the vaccines."
1365625460164616193,3,You are all working vaccine wizardry. So pleased - my text message arrived this morning. #PfizerBioNTech dose 2 booked ? See you at the Westway on Wednesday! https://t.co/A1ucpFl5Jn
1368034987304513540,3,Who’s got vaccine ? envy? Is it only me? #Moderna #Pfizer #AstraZeneca #vaccine #vaccination #COVIDVaccineArrives #johnsonandjohnson #fuckinggiveittome
1358621096426098689,2,"Most of  the third world countries who don't have adequate funds to purchase vaccines by themselves will get this ""Chinese mad jabs""
#COVAX #AstraZeneca #Sinovac https://t.co/emNQSk1FrZ"
1374645443834040321,3,Jabbed on the clock!! Welcome inside me dearest #covid_19 Vaccine!! #oxfordastrazeneca .... the one and only!! ??? #grateful #nhsengland #topjob #getyours https://t.co/xVWAsRrJse
1370174740426526724,2,"A batch of China-donated #Sinopharm vaccine arrived in Brazzaville, capital of the Republic of #Congo, on Wednesday. Congolese health minister, minister of foreign affairs, national defense minister and Chinese ambassador to the Congo welcomed the vaccine at the airport. https://t.co/q9QX6mIXIC"
1369673320887619593,2,"Getting my #Moderna on Friday!  #MyShot

https://t.co/ph0cGOprRW"
1384946253667213314,2,Had the #Moderna Covid vaccine today. Keep wanting to sing 'Jolene' at the top of my voice. What's all that about? ????
1366382350007943170,3,"Denis Logunov, deputy director of the Gamaleya Center: Studies show that “revaccination with #SputnikV vaccine is working very well against new coronavirus mutations, including the UK and South African strains.”"
1365219788277047297,3,@teekhi_mircheee @BharatBiotech Congrats to your first Dose of #Covaxin??????
1382701461692416006,2,"61% of samples in Maharashtra found to be the new double mutant strain.
Do #Covishield and #Covaxin vaccines work against this variant? 
#COVIDSecondWave"
1374859892704616448,2,"@fordnation Who is eating alone today because Doug Ford and Trudeau Toronto Ontario Canada forced you to stay home #lockdown no family, no business, no church, no hope, no life #MentalHealthMatters Order Russia #SputnikV Get out of Syria #COVID19 #spring #Cuba https://t.co/3rcnbg4NLA https://t.co/vu2XkqIyWD"
1368849163140689922,2,"#AstraZeneca sold its stake in #Moderna for more than $1 billion. #AZN looks to develop its own pipeline of drugs. With #MRNA trending downwards, was it the right choice?

Which #stocks do you like? #Trade with https://t.co/aY2rHVXCRw

*Trading carries risk of loss https://t.co/vo6L3G5IvU"
1349383398641557507,3,Feeling very lucky right about now ??? #PfizerBioNTech https://t.co/tmkGPUuBFh
1381571797275930631,2,Most people in India will prefer #SputnikV vaccine with more than 90% efficacy and also all data is in public domain and published in peer reviewed international journals.
1381554970709790727,2,"The Subject Expert Committee of India’s drug regulator on Monday approved #SputnikV, the #CoronavirusVaccine developed by #Russia, for emergency use, the Business Standard reported. https://t.co/kP4It5KfPa"
1358927715198373888,3,"This morning, I got my second shot of Moderna. Feeling grateful. So far no side effects. #CovidVaccine #COVID19 #Moderna"
1372649892661854209,3,I got my #CovidVaccine today! #Moderna #ThankfulThursday ?? https://t.co/sxaHLb3llu
1377240475996930049,2,"@Reuters While America US, Canada, UK &amp; Netherlands impose draconian #lockdowns and wrecking their citizens’ livelihoods in the name of fighting #COVID19 they happily found $1.26 million to fund a terrorist PR group in #Syria #ISIS Trudeau order #SputnikV vaccine https://t.co/NbEzmmvdKm"
1366392670654881794,2,"Our PM our PRIDE..

#AatmanirbharBharat
#Covaxin https://t.co/AmlcX9s8k5"
